;N20;Date;Bande;soilH_H1;soilH_H2;NO3_H1;NO3_H2;NH4_H1;NH4_H2;Temp moyenne (°C) J1;Humidité moyenne (%) J1;Temp moyenne (°C) J7;Humidité moyenne (%) J7;Temp moyenne (°C) J30;Humidité moyenne (%) J30;Sum Pluie (mm) J1;Sum ETP Penman (mm) J1;Sum Pluie (mm) J7;Sum ETP Penman (mm) J7;Sum Pluie (mm) J30;Humidité max (%) J7;Humidité max (%) J30;Humidité max (%);Sum Humidité min (%) J1;Temp min J1;Sum Humidité min (%) J7;Temp min J7;Sum Humidité min (%) J30;Temp min J30;acs;bi;bio;elev;pn;ref;week;month;year;2018;2019;2020;2021;Pic
84;1.9943886175487535;2018-09-25;acs;0.0989093644227152;0.0970884294837103;37.88138689482471;22.515134260369205;1.6440449962901131;0.4392265377340895;70.0;10.8;74.14285714285714;15.3;72.2;17.08;2.3;0.0;18.8;10.5;86.2;94.0;94.71428571428572;95.06666666666666;41.0;5.3;51.85714285714285;10.857142857142858;46.766666666666666;11.7;1.0;0.0;0.0;0.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0;1
278;2.067602608003396;2020-04-02;bi;0.1372104484967964;0.167989417989418;4.825130560950531;4.422954848966612;3.2380567119844623;1.558222575516693;67.0;5.7;59.71428571428572;5.957142857142856;70.86666666666666;7.799999999999999;1.9;0.0;19.8;0.0;61.1;90.0;85.28571428571429;88.26666666666667;41.0;-1.3;36.285714285714285;0.3000000000000002;51.1;3.71;0.0;1.0;0.0;0.0;0.0;0.0;14;4;2020;0.0;0.0;1.0;0.0;1
10;2.0766942801207904;2018-03-21;pn;0.2121212121212121;0.2187808246202407;9.779192307692307;2.038092727272728;12.942338461538462;7.342359696969698;81.0;3.1;87.0;3.528571428571429;81.83333333333333;3.9866666666666655;1.5;0.0;7.6;1.5;34.5;97.0;98.0;94.23333333333332;53.0;-0.2;69.14285714285714;1.1428571428571426;65.26666666666667;1.0999999999999994;0.0;0.0;0.0;0.0;1.0;0.0;12;3;2018;1.0;0.0;0.0;0.0;1
133;2.0835827672129192;2019-02-19;elev;0.187984496124031;0.1993101749199309;17.44911264916468;2.6912844923076915;33.882484566428;2.796577312820513;89.0;6.6;73.42857142857143;7.1571428571428575;85.2;4.4866666666666655;0.7;0.0;5.6000000000000005;0.5;15.7;99.0;94.57142857142856;96.53333333333332;64.0;4.8;45.71428571428572;1.9714285714285715;68.73333333333333;1.5266666666666668;0.0;0.0;0.0;1.0;0.0;0.0;8;2;2019;0.0;1.0;0.0;0.0;1
4;2.0889984628058653;2018-03-14;pn;0.2145704604345226;0.2242126553019358;0.7274480395888848;0.8704330726256984;1.612509821088694;2.110140782122905;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;0.0;0.0;0.0;0.0;1.0;0.0;11;3;2018;1.0;0.0;0.0;0.0;1
41;2.1090355405340864;2018-04-30;ref;0.1942756322289746;0.1739633239715842;4.46167686131387;3.8861158799999984;3.1852391240875915;2.1307052799999995;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;0.0;0.0;0.0;0.0;0.0;1.0;18;4;2018;1.0;0.0;0.0;0.0;1
11;2.115090439506479;2018-03-21;ref;0.2142789953908381;0.2207704870784898;18.031645636298336;5.978069485883368;38.62019801269005;9.635704105535693;81.0;3.1;87.0;3.528571428571429;81.83333333333333;3.9866666666666655;1.5;0.0;7.6;1.5;34.5;97.0;98.0;94.23333333333332;53.0;-0.2;69.14285714285714;1.1428571428571426;65.26666666666667;1.0999999999999994;0.0;0.0;0.0;0.0;0.0;1.0;12;3;2018;1.0;0.0;0.0;0.0;1
140;2.1213083429081143;2019-03-01;ref;0.1955448145423978;0.206035820053589;4.805631661442005;3.769323943161634;1.9553430860327403;3.058982938622458;88.0;9.3;67.0;9.72857142857143;78.96666666666667;6.836666666666664;0.9;0.5;9.1;4.0;24.2;99.0;88.85714285714286;94.7;78.0;8.1;43.0;4.1571428571428575;57.6;2.523333333333333;0.0;0.0;0.0;0.0;0.0;1.0;9;3;2019;0.0;1.0;0.0;0.0;1
165;2.14591575869766;2019-04-12;acs;0.1207336129615923;0.1383219954648528;2.7491238237770093;1.6894589473684218;2.23878511936312;1.1671141520467834;64.0;5.5;72.42857142857143;9.0;73.76666666666667;8.73666666666667;2.8;0.0;16.0;0.5;63.79999999999999;93.0;93.14285714285714;94.2;40.0;0.3;49.142857142857146;4.442857142857142;48.8;3.86;1.0;0.0;0.0;0.0;0.0;0.0;15;4;2019;0.0;1.0;0.0;0.0;1
187;2.1588179728784564;2019-05-06;pn;0.1414055884843354;0.1080259937547473;6.01647603550296;2.41342923644621;32.42390828402367;1.1668531743778972;68.0;7.6;79.42857142857143;8.8;71.06666666666666;10.54;2.9;0.0;18.5;9.5;85.5;99.0;98.71428571428572;92.66666666666669;37.0;-0.1;50.42857142857143;3.771428571428571;45.266666666666666;5.383333333333335;0.0;0.0;0.0;0.0;1.0;0.0;19;5;2019;0.0;1.0;0.0;0.0;1
155;2.1862451359707595;2019-03-25;bio;0.1956036407350163;0.1990038314176244;2.1126366353543977;1.9700533052712133;2.738603045829775;2.6435758027998326;69.0;6.8;78.85714285714286;7.928571428571429;76.16666666666667;8.753333333333332;2.3;0.0;11.8;0.5;51.09999999999998;99.0;98.71428571428572;93.76666666666668;42.0;1.4;49.85714285714285;2.571428571428572;54.43333333333333;4.846666666666668;0.0;0.0;1.0;0.0;0.0;0.0;13;3;2019;0.0;1.0;0.0;0.0;1
367;2.1927388927836398;2021-06-17;acs;0.1049931287219422;0.096978106691335;18.56895436585117;19.074374935974053;1.250462155798956;0.0085920607819704;82.0;21.3;69.14285714285714;20.95714285714286;70.7;16.723333333333336;4.1;13.0;37.4;22.0;141.10000000000002;97.0;94.85714285714286;93.43333333333334;60.0;18.6;41.57142857142857;14.185714285714289;45.8;10.98;1.0;0.0;0.0;0.0;0.0;0.0;24;6;2021;0.0;0.0;0.0;1.0;1
9;2.194977873306416;2018-03-21;elev;0.2017405795759652;0.2063390573620752;20.565517536534447;5.677773276556565;48.78083830897704;8.36320658303602;81.0;3.1;87.0;3.528571428571429;81.83333333333333;3.9866666666666655;1.5;0.0;7.6;1.5;34.5;97.0;98.0;94.23333333333332;53.0;-0.2;69.14285714285714;1.1428571428571426;65.26666666666667;1.0999999999999994;0.0;0.0;0.0;1.0;0.0;0.0;12;3;2018;1.0;0.0;0.0;0.0;1
150;2.2093020055614043;2019-03-19;elev;0.2093609644630053;0.2034807560351818;4.0373477376918485;2.557801738585637;7.994589369477111;2.1293805518573627;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;0.0;0.0;0.0;1.0;0.0;0.0;12;3;2019;0.0;1.0;0.0;0.0;1
354;2.2282965255899767;2021-04-13;ref;0.2103911666524008;0.200501028898631;16.539117268292678;8.24218744404655;2.6812870243902425;0.0;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;0.0;0.0;0.0;0.0;0.0;1.0;15;4;2021;0.0;0.0;0.0;1.0;1
221;2.2326979245881904;2019-09-27;pn;0.1730312837108953;0.1183899784372112;20.74521930602661;6.432950524109014;4.350168536394469;3.6254429070580008;81.0;15.7;77.42857142857143;16.82857142857143;68.6;16.4;2.8;0.5;17.299999999999997;18.0;90.9;95.0;90.85714285714286;92.63333333333334;56.0;13.4;56.85714285714285;13.585714285714284;40.9;10.909999999999998;0.0;0.0;0.0;0.0;1.0;0.0;39;9;2019;0.0;1.0;0.0;0.0;1
375;2.23796186733842;2021-07-07;bio;0.1507440749586624;0.1275948927299575;7.219915813953489;6.966588709677421;0.6288840697674422;0.0;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;0.0;0.0;1.0;0.0;0.0;0.0;27;7;2021;0.0;0.0;0.0;1.0;1
336;2.264361192500559;2021-03-02;ref;0.2045259729127377;0.2024454148471615;15.086600043103449;7.316865177398158;1.7249489385775862;0.9622439881734556;66.0;8.9;73.42857142857143;8.414285714285715;77.86666666666666;6.239999999999999;1.2;0.0;9.1;2.0;30.1;90.0;92.14285714285714;90.33333333333331;28.0;0.8;47.42857142857143;3.7;62.2;3.1300000000000003;0.0;0.0;0.0;0.0;0.0;1.0;9;3;2021;0.0;0.0;0.0;1.0;1
339;2.274964505629563;2021-03-16;bio;0.1956578376031263;0.1869589839009789;13.310836169293893;6.904308895522387;0.9595774751673504;0.0;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;0.0;0.0;1.0;0.0;0.0;0.0;11;3;2021;0.0;0.0;0.0;1.0;-1
332;2.290490824199161;2021-03-02;bi;0.2036620890553473;0.2054413217203914;6.889609834866218;10.64862208159114;1.3297303955894648;4.8359299920895005;66.0;8.9;73.42857142857143;8.414285714285715;77.86666666666666;6.239999999999999;1.2;0.0;9.1;2.0;30.1;90.0;92.14285714285714;90.33333333333331;28.0;0.8;47.42857142857143;3.7;62.2;3.1300000000000003;0.0;1.0;0.0;0.0;0.0;0.0;9;3;2021;0.0;0.0;0.0;1.0;1
48;2.333013858600761;2018-06-01;acs;0.1540636687038219;0.1277753779697624;3.8215863704981663;1.744228902535658;6.812887606929769;2.814022629424194;94.0;17.1;84.85714285714286;19.328571428571426;78.5;15.589999999999998;2.3;3.5;27.899999999999995;22.5;117.5;100.0;99.71428571428572;97.13333333333334;83.0;14.8;59.42857142857143;14.94285714285714;52.7;10.06;1.0;0.0;0.0;0.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0;1
362;2.353702643166028;2021-05-11;bi;0.1299524564183834;0.121669225905519;13.769022950819668;7.333669683257919;0.9237245901639344;0.8083704082682021;77.0;11.7;72.0;12.157142857142858;64.7;9.72;2.7;0.0;25.2;13.5;100.6;97.0;92.85714285714286;89.03333333333333;53.0;6.7;47.71428571428572;7.5;39.06666666666667;4.123333333333334;0.0;1.0;0.0;0.0;0.0;0.0;19;5;2021;0.0;0.0;0.0;1.0;-1
151;2.3548491154784053;2019-03-19;pn;0.2145604993830296;0.2176211453744494;70.34301691156085;12.595204054054056;148.86160105350703;4.5287103603603605;82.0;5.9;81.85714285714286;7.971428571428572;76.5;8.669999999999996;1.4;0.0;11.8;16.5;45.49999999999999;100.0;94.71428571428572;93.63333333333334;45.0;-1.3;62.85714285714285;4.6571428571428575;54.43333333333333;4.596666666666668;0.0;0.0;0.0;0.0;1.0;0.0;12;3;2019;0.0;1.0;0.0;0.0;1
378;2.3896698532979284;2021-07-07;ref;0.1241316572940786;0.1567382404545074;5.318402889245586;7.976687129693845;0.0;0.0;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;0.0;0.0;0.0;0.0;0.0;1.0;27;7;2021;0.0;0.0;0.0;1.0;1
342;2.4061238034690517;2021-03-16;ref;0.2045991637884021;0.2086173320350536;51.05773123071649;14.134455798215935;20.99695564792595;0.5873309289449404;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;0.0;0.0;0.0;0.0;0.0;1.0;11;3;2021;0.0;0.0;0.0;1.0;-1
162;2.429599036577542;2019-04-05;elev;0.1692833319775482;0.1653024101864484;6.804628730904819;1.2887568509942793;9.660476762632198;2.24736920003632;61.0;7.8;65.42857142857143;9.5;74.4;8.54;2.4;0.0;18.8;8.0;63.1;82.0;90.42857142857144;94.23333333333332;36.0;1.6;35.857142857142854;3.685714285714286;49.46666666666667;4.05;0.0;0.0;0.0;1.0;0.0;0.0;14;4;2019;0.0;1.0;0.0;0.0;1
231;2.4339319074447388;2019-11-05;bio;0.2099327265532251;0.2063076278290025;4.799061682945155;7.864059801980196;5.568835987978964;4.9613905742574245;87.0;8.9;89.0;10.757142857142856;86.46666666666667;12.363333333333332;0.7;0.0;5.7;19.5;34.599999999999994;97.0;96.85714285714286;96.6;70.0;7.5;76.14285714285714;9.042857142857144;70.16666666666667;9.936666666666666;0.0;0.0;1.0;0.0;0.0;0.0;45;11;2019;0.0;1.0;0.0;0.0;1
39;2.4401622503415563;2018-04-30;elev;0.1855634110150998;0.1626354573038579;3.0117235023041475;1.104865803913449;2.0308940092165897;2.304773827518378;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;0.0;0.0;0.0;1.0;0.0;0.0;18;4;2018;1.0;0.0;0.0;0.0;1
372;2.4555441015958164;2021-06-17;ref;0.1199516741456679;0.0981745130579089;6.401420709943127;4.623391612590798;0.0;0.0;82.0;21.3;69.14285714285714;20.95714285714286;70.7;16.723333333333336;4.1;13.0;37.4;22.0;141.10000000000002;97.0;94.85714285714286;93.43333333333334;60.0;18.6;41.57142857142857;14.185714285714289;45.8;10.98;0.0;0.0;0.0;0.0;0.0;1.0;24;6;2021;0.0;0.0;0.0;1.0;-1
277;2.460392558041608;2020-04-02;acs;0.1162271805273833;0.1291999614903244;7.6886205416571025;2.931195223880597;7.533294874148879;2.2556934438916523;67.0;5.7;59.71428571428572;5.957142857142856;70.86666666666666;7.799999999999999;1.9;0.0;19.8;0.0;61.1;90.0;85.28571428571429;88.26666666666667;41.0;-1.3;36.285714285714285;0.3000000000000002;51.1;3.71;1.0;0.0;0.0;0.0;0.0;0.0;14;4;2020;0.0;0.0;1.0;0.0;1
337;2.4940727006583128;2021-03-16;acs;0.2030716723549488;0.1824950495049504;85.8434830835118;7.823296347253171;11.46052767665953;0.0;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;1.0;0.0;0.0;0.0;0.0;0.0;11;3;2021;0.0;0.0;0.0;1.0;1
5;2.5688269471581338;2018-03-14;ref;0.2161164854891791;0.211142550492731;0.7658611832061067;0.9670241187384044;1.7262267938931295;2.372432504638219;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;0.0;0.0;0.0;0.0;0.0;1.0;11;3;2018;1.0;0.0;0.0;0.0;1
211;2.572574380733273;2019-08-27;bio;0.1166588894073728;0.142338986373885;3.400202852614897;6.135805874957137;4.0905470681458;3.21727648874157;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;0.0;0.0;1.0;0.0;0.0;0.0;35;8;2019;0.0;1.0;0.0;0.0;1
135;2.577844421355227;2019-03-01;acs;0.2008064516129031;0.1813294541774713;10.373229162462154;2.6026618665018537;1.8288185895279736;1.2136992205740955;88.0;9.3;67.0;9.72857142857143;78.96666666666667;6.836666666666664;0.9;0.5;9.1;4.0;24.2;99.0;88.85714285714286;94.7;78.0;8.1;43.0;4.1571428571428575;57.6;2.523333333333333;1.0;0.0;0.0;0.0;0.0;0.0;9;3;2019;0.0;1.0;0.0;0.0;1
143;2.59775027436373;2019-03-08;bio;0.2155974056419474;0.2081100141043722;3.5343802450687387;5.8104783863211305;3.781341522215583;1.184328559978626;76.0;8.0;78.42857142857143;9.157142857142858;76.3;8.176666666666666;1.6;0.5;11.8;17.5;33.6;94.0;93.71428571428572;93.83333333333331;53.0;4.0;60.71428571428572;6.6000000000000005;53.333333333333336;3.7966666666666673;0.0;0.0;1.0;0.0;0.0;0.0;10;3;2019;0.0;1.0;0.0;0.0;1
353;2.612870746212372;2021-04-13;pn;0.2084221748400852;0.2009278785322648;15.18765212121212;9.768593602871317;23.510269545454538;0.4276135331996201;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;0.0;0.0;0.0;0.0;1.0;0.0;15;4;2021;0.0;0.0;0.0;1.0;-1
312;2.61769981848976;2020-10-15;ref;0.1759211653813196;0.1809466746554823;8.38177593844234;9.66823408924652;0.2046332016221274;0.1859275786393562;80.0;8.5;84.42857142857143;10.0;78.96666666666667;13.943333333333332;1.5;0.0;8.600000000000001;8.0;60.3;92.0;97.71428571428572;94.4;56.0;7.1;58.0;7.271428571428572;56.5;10.636666666666668;0.0;0.0;0.0;0.0;0.0;1.0;42;10;2020;0.0;0.0;1.0;0.0;1
8;2.6190446186476644;2018-03-21;bio;0.2045983431071394;0.2133949594488532;4.219050298420127;4.815073968957872;1.465941205383264;2.058055809312638;81.0;3.1;87.0;3.528571428571429;81.83333333333333;3.9866666666666655;1.5;0.0;7.6;1.5;34.5;97.0;98.0;94.23333333333332;53.0;-0.2;69.14285714285714;1.1428571428571426;65.26666666666667;1.0999999999999994;0.0;0.0;1.0;0.0;0.0;0.0;12;3;2018;1.0;0.0;0.0;0.0;1
146;2.6298335413687086;2019-03-08;ref;0.2090210818761235;0.2169480519480519;7.88985055785124;6.680979500787792;1.4690893732782364;3.3513425436050515;76.0;8.0;78.42857142857143;9.157142857142858;76.3;8.176666666666666;1.6;0.5;11.8;17.5;33.6;94.0;93.71428571428572;93.83333333333331;53.0;4.0;60.71428571428572;6.6000000000000005;53.333333333333336;3.7966666666666673;0.0;0.0;0.0;0.0;0.0;1.0;10;3;2019;0.0;1.0;0.0;0.0;1
144;2.6529935238489286;2019-03-08;elev;0.2076746291524479;0.2059987921894921;19.26575371363276;4.830963306008619;11.961221470217687;3.1354400292966;76.0;8.0;78.42857142857143;9.157142857142858;76.3;8.176666666666666;1.6;0.5;11.8;17.5;33.6;94.0;93.71428571428572;93.83333333333331;53.0;4.0;60.71428571428572;6.6000000000000005;53.333333333333336;3.7966666666666673;0.0;0.0;0.0;1.0;0.0;0.0;10;3;2019;0.0;1.0;0.0;0.0;1
93;2.68340455927475;2018-10-03;elev;0.1577643764807237;0.0937553318546322;29.51287928653625;19.00228432646145;84.20185666794528;1.1407038689635691;89.0;14.9;74.42857142857143;12.857142857142858;72.76666666666667;15.876666666666663;1.4;0.5;13.200000000000005;2.0;76.2;100.0;95.0;95.13333333333334;67.0;13.9;50.57142857142857;7.385714285714285;47.53333333333333;10.38;0.0;0.0;0.0;1.0;0.0;0.0;40;10;2018;1.0;0.0;0.0;0.0;1
295;2.7202661770997896;2020-07-08;acs;0.0692276910764305;0.0907783742331288;9.054140885640589;5.309144628360568;1.4317697191172258;0.8281358074152164;64.0;20.0;66.0;17.87142857142857;67.0;18.12333333333333;5.3;0.0;32.099999999999994;0.5;140.50000000000003;91.0;91.14285714285714;91.13333333333334;42.0;10.9;43.42857142857143;11.85714285714286;41.96666666666667;12.666666666666664;1.0;0.0;0.0;0.0;0.0;0.0;28;7;2020;0.0;0.0;1.0;0.0;1
238;2.747243004238412;2019-12-23;elev;0.216157795190489;0.2119626551759515;0.6929714581178904;4.609534175237598;3.294653774560496;0.9836255279260512;80.0;8.5;82.71428571428571;9.514285714285714;87.36666666666666;7.216666666666667;0.9;2.5;4.7;26.5;15.0;91.0;93.0;95.93333333333334;73.0;6.6;70.57142857142857;7.314285714285715;76.06666666666666;5.163333333333332;0.0;0.0;0.0;1.0;0.0;0.0;52;12;2019;0.0;1.0;0.0;0.0;1
345;2.7779963192324315;2021-03-24;bio;0.1843886556421899;0.1864791684863306;8.222678726757007;7.417981533175864;0.2159316892530727;0.1576321075799874;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;0.0;0.0;1.0;0.0;0.0;0.0;12;3;2021;0.0;0.0;0.0;1.0;-1
347;2.789770412974842;2021-03-24;pn;0.1952148870181657;0.1990049751243781;33.70950105703589;9.47142857142857;7.644456267892536;0.1231285714285717;65.0;9.8;75.14285714285714;6.185714285714285;75.73333333333333;6.930000000000001;2.4;1.0;11.8;3.0;45.89999999999999;89.0;92.42857142857144;91.9;33.0;2.5;53.57142857142857;1.657142857142857;53.2;2.9466666666666663;0.0;0.0;0.0;0.0;1.0;0.0;12;3;2021;0.0;0.0;0.0;1.0;-1
58;2.8267240319266413;2018-06-13;pn;0.1973582640020585;0.195693367786391;10.206261369950845;8.815460098522168;0.5061928937807225;0.3892866995073893;86.0;13.4;89.85714285714286;17.785714285714285;84.8;17.060000000000006;2.6;0.5;23.8;62.5;114.0;100.0;100.0;99.2;67.0;9.2;72.42857142857143;14.214285714285715;61.266666666666666;12.400000000000002;0.0;0.0;0.0;0.0;1.0;0.0;24;6;2018;1.0;0.0;0.0;0.0;1
320;2.8531106674455606;2020-12-09;bi;0.2153370888606215;0.1962206698907397;11.836676123205187;13.612109348189414;6.018494551875871;3.9309207743732593;99.0;1.5;92.85714285714286;3.685714285714286;89.16666666666667;7.203333333333335;0.0;0.5;1.2000000000000002;17.0;9.2;100.0;97.85714285714286;96.7;97.0;-2.2;84.14285714285714;1.9;76.2;4.760000000000001;0.0;1.0;0.0;0.0;0.0;0.0;50;12;2020;0.0;0.0;1.0;0.0;1
220;2.85711439376447;2019-09-27;elev;0.1444409580587805;0.1067524772704055;17.621802139364306;10.545466331198536;3.438137542787286;3.23307506861848;81.0;15.7;77.42857142857143;16.82857142857143;68.6;16.4;2.8;0.5;17.299999999999997;18.0;90.9;95.0;90.85714285714286;92.63333333333334;56.0;13.4;56.85714285714285;13.585714285714284;40.9;10.909999999999998;0.0;0.0;0.0;1.0;0.0;0.0;39;9;2019;0.0;1.0;0.0;0.0;1
59;2.864619023988248;2018-06-13;ref;0.2008561356387443;0.2019027484143763;7.9580087805902755;7.576602119205297;0.7223787732381047;0.4695716556291392;86.0;13.4;89.85714285714286;17.785714285714285;84.8;17.060000000000006;2.6;0.5;23.8;62.5;114.0;100.0;100.0;99.2;67.0;9.2;72.42857142857143;14.214285714285715;61.266666666666666;12.400000000000002;0.0;0.0;0.0;0.0;0.0;1.0;24;6;2018;1.0;0.0;0.0;0.0;1
281;2.8944212430262413;2020-04-02;pn;0.1283684980154585;0.1756543987404053;15.02525992810066;4.698393434403724;18.311707417615334;6.385930094305834;67.0;5.7;59.71428571428572;5.957142857142856;70.86666666666666;7.799999999999999;1.9;0.0;19.8;0.0;61.1;90.0;85.28571428571429;88.26666666666667;41.0;-1.3;36.285714285714285;0.3000000000000002;51.1;3.71;0.0;0.0;0.0;0.0;1.0;0.0;14;4;2020;0.0;0.0;1.0;0.0;1
181;2.92390140673931;2019-04-29;pn;0.1301685690528384;0.1118751653001852;37.11987051360042;5.25041095890411;53.63514150806756;7.868324200913241;76.0;9.5;77.71428571428571;10.857142857142858;68.13333333333334;10.636666666666668;2.7;0.0;19.1;13.5;85.70000000000002;100.0;95.14285714285714;90.9;46.0;2.5;54.142857142857146;6.928571428571428;42.266666666666666;5.286666666666667;0.0;0.0;0.0;0.0;1.0;0.0;18;4;2019;0.0;1.0;0.0;0.0;1
210;2.9532035970081707;2019-08-27;bi;0.1098334655035685;0.1536737478074449;9.639898084632517;6.159778998272883;2.1846517000742387;3.395775601611974;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;0.0;1.0;0.0;0.0;0.0;0.0;35;8;2019;0.0;1.0;0.0;0.0;-1
213;3.0070235072415485;2019-08-27;pn;0.1161164603392938;0.1459470185534279;10.687317338866553;7.619398187732341;1.6129932650326366;2.016244257280049;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;0.0;0.0;0.0;0.0;1.0;0.0;35;8;2019;0.0;1.0;0.0;0.0;-1
43;3.0162599635216774;2018-05-15;bi;0.1227098423519386;0.1159932808770222;10.050622438076738;1.4534178217821778;9.884152501214183;2.8627926792679266;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;0.0;1.0;0.0;0.0;0.0;0.0;20;5;2018;1.0;0.0;0.0;0.0;1
282;3.026448895896741;2020-04-02;ref;0.1389260462449838;0.1627618949323976;15.861718042609857;3.6361264792899415;7.540991877496672;1.7942977071005912;67.0;5.7;59.71428571428572;5.957142857142856;70.86666666666666;7.799999999999999;1.9;0.0;19.8;0.0;61.1;90.0;85.28571428571429;88.26666666666667;41.0;-1.3;36.285714285714285;0.3000000000000002;51.1;3.71;0.0;0.0;0.0;0.0;0.0;1.0;14;4;2020;0.0;0.0;1.0;0.0;1
193;3.1913776134458325;2019-05-13;pn;0.2069638154686433;0.1953399971842883;4.27207511991145;2.108416901408451;9.290068117902678;1.4599950368879944;60.0;11.1;75.14285714285714;10.9;71.93333333333334;11.183333333333335;4.7;0.0;22.5;55.5;91.8;93.0;96.42857142857144;93.7;36.0;3.9;47.71428571428572;6.614285714285713;45.13333333333333;6.026666666666668;0.0;0.0;0.0;0.0;1.0;0.0;20;5;2019;0.0;1.0;0.0;0.0;-1
209;3.22803736330393;2019-08-27;acs;0.1333268970843791;0.1407655502392345;22.889853258326838;18.326331172736374;2.851252274330696;3.1465732932397814;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;1.0;0.0;0.0;0.0;0.0;0.0;35;8;2019;0.0;1.0;0.0;0.0;-1
57;3.2910856077912336;2018-06-13;elev;0.1935191068348914;0.1947431302270011;7.543545413618458;6.883026409495546;0.2923854811480023;0.2382103857566765;86.0;13.4;89.85714285714286;17.785714285714285;84.8;17.060000000000006;2.6;0.5;23.8;62.5;114.0;100.0;100.0;99.2;67.0;9.2;72.42857142857143;14.214285714285715;61.266666666666666;12.400000000000002;0.0;0.0;0.0;1.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0;1
